IdService;IdSecteur;Region;Territoire;Secteur;IdCop;AnneeService;MoisService;SemaineService;JourService;DateService;CodeVehicule;LibelleVehicule;CodeTypeVehicule;LibTypeVehicule;CodeService;LibelleService;CodeSecteur;NumeroTour;LibelleAgence;CodeActivite;ContratLibelle;NbVidage;TempsCollecteHorsInterruption;TempsPause;TempsHLPHorsInterruption;TempsTotalHorsInterruption;KmCollecte;KmHLP;KmTotal;CodeDechet;Tonnage;TonnageHeureCollecte;DATEDEBUT
1073804234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;9;38;MERCREDI;16/09/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,72;0,48;0,53;9,25;108;24;132;PC+PL+ME;1,04;0,12;16/09/2020 05:36
1049080234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;26;MARDI;23/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,92;0,33;0,68;9,6;123;21;144;OM;4,5;0,5;23/06/2020 05:37
942159234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;2;9;JEUDI;28/02/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,3;;1,07;6,37;29;6;35;OM;5,62;1,06;28/02/2019 13:00
1017927234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;2;MERCREDI;08/01/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,8;0,33;0,35;9,15;129;15;144;PC+PL+ME;0;0;08/01/2020 05:46
1054224234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;30;MARDI;21/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,8;0,35;1,13;7,93;93;33;126;PC+PL+ME;1,14;0,17;21/07/2020 05:28
1023726234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;7;MERCREDI;12/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,95;0,45;0,78;7,73;122;12;134;PC+PL+ME;1,24;0,18;12/02/2020 05:28
1087510234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;12;50;MARDI;08/12/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,28;0,33;0,92;9,2;134;13;147;OM;5,06;0,61;08/12/2020 05:35
1049613234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;26;JEUDI;25/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,83;0,33;0,88;8,72;108;3;111;PC+PL+ME;1,28;0,16;25/06/2020 05:00
913189234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;10;41;JEUDI;11/10/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,38;;1,37;5,75;27;7;34;PC+PL+ME;0,96;0,22;11/10/2018 05:42
1000730234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;41;MERCREDI;09/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,92;0,35;0,28;9,2;134;9;143;OM;5,46;0,61;09/10/2019 05:28
890910234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;7;27;JEUDI;05/07/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,92;0,38;1,18;7,1;29;6;35;PC+PL+ME;1,32;0,22;05/07/2018 05:38
1039148234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;19;LUNDI;04/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,8;0,33;1,42;7,22;68;14;82;OM;4,08;0,7;04/05/2020 05:35
1081118234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;44;JEUDI;29/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,48;0,33;0,63;8,12;108;2;110;OM;5;0,67;29/10/2020 05:42
936319234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;1;5;JEUDI;31/01/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,82;0,75;0,95;5,77;29;10;39;OM;4,56;0,95;31/01/2019 05:23
1062842234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;9;37;JEUDI;10/09/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,53;;1,1;5,63;33;16;49;PC+PL+ME;1,4;0,31;10/09/2020 05:36
1004140234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;44;MERCREDI;30/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,88;;1,3;6,18;76;26;102;PC+PL+ME;0,92;0,19;30/10/2019 05:36
1016514234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;1;JEUDI;02/01/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,35;0,33;0,85;8,2;118;13;131;OM;5,04;0,69;02/01/2020 05:38
987762234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;32;MARDI;06/08/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,02;0,35;1,12;9,13;108;15;123;PC+PL+ME;1,14;0,14;06/08/2019 05:31
985753234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;31;MERCREDI;31/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,07;0,33;1,07;9,13;120;10;130;PC+PL+ME;1,06;0,13;31/07/2019 05:33
956112234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;5;18;JEUDI;02/05/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,92;;0,83;6,75;79;23;102;PC+PL+ME;0,76;0,13;02/05/2019 05:22
964656234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;24;JEUDI;13/06/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,67;0,33;3,03;8,7;77;29;106;OM;4,52;0,8;13/06/2019 05:30
988691234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;33;LUNDI;12/08/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,33;0,83;7,12;76;20;96;OM;3,66;0,58;12/08/2019 05:23
990009234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;34;LUNDI;19/08/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,68;0,37;1,27;7,95;118;12;130;PC+PL+ME;0,68;0,1;19/08/2019 05:37
1056412234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;31;MARDI;28/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,73;0,33;1,15;8,88;131;12;143;PC+PL+ME;1,18;0,15;28/07/2020 05:36
1054179234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;30;LUNDI;20/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,5;0,38;1,15;7,65;107;12;119;OM;2,86;0,44;20/07/2020 05:36
1012350234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;50;JEUDI;12/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,02;0,45;0,6;7,62;105;6;111;PC+PL+ME;1,18;0,17;12/12/2019 05:20
1007889234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;47;LUNDI;18/11/2019;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,28;0,35;0,3;7,58;88;7;95;PC+PL+ME;1,18;0,16;18/11/2019 07:35
995876234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;38;JEUDI;19/09/2019;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,57;0,53;0,32;6,88;108;3;111;OM;5,06;0,77;19/09/2019 05:15
1010928234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;49;MARDI;03/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,47;0,33;2,57;7,03;54;17;71;OM;0;0;03/12/2019 05:38
986067234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;31;JEUDI;01/08/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,05;0,4;1,38;6,43;32;6;38;OM;5,3;1,05;01/08/2019 05:27
852927234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;1;2;JEUDI;11/01/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,15;;1,3;5,45;56;11;67;OM;3,42;0,82;11/01/2018 05:24
1000229234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;41;LUNDI;07/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,52;0,33;1,73;8,25;86;59;145;PC+PL+ME;1,02;0,16;07/10/2019 06:17
965673234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;25;MARDI;18/06/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,43;0,37;0,85;9,28;131;14;145;PC+PL+ME;0,94;0,11;18/06/2019 05:29
952841234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;4;16;JEUDI;18/04/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,42;0,35;1,12;9,53;111;8;119;OM;5,08;0,6;18/04/2019 05:23
892710234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;7;28;JEUDI;12/07/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,35;0,33;0,72;9,07;107;4;111;PC+PL+ME;1,04;0,12;12/07/2018 04:51
1039759234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;20;LUNDI;11/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,6;0,33;0,87;7,47;125;9;134;OM;2,5;0,38;11/05/2020 05:30
921064234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;11;47;JEUDI;22/11/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,15;0,42;0,97;6,12;29;8;37;PC+PL+ME;0,9;0,17;22/11/2018 05:35
1012253234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;50;MARDI;10/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,8;0,33;1,3;9,1;123;30;153;PC+PL+ME;1,34;0,17;10/12/2019 05:02
1006505234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;46;MERCREDI;13/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,03;0,33;0,95;8,98;128;24;152;PC+PL+ME;1,44;0,18;13/11/2019 05:29
992635234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;36;MARDI;03/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,8;0,35;0,73;9,53;117;14;131;OM;4,76;0,54;03/09/2019 05:30
994313234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;37;MERCREDI;11/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,4;0,42;0,8;9,2;124;22;146;OM;5,16;0,61;11/09/2019 05:23
996790234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;39;LUNDI;23/09/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,4;0,45;0,88;7,28;88;5;93;OM;3,32;0,52;23/09/2019 05:45
935130234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;1;4;JEUDI;24/01/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,42;0,43;1,2;8,62;108;7;115;PC+PL+ME;0,88;0,12;24/01/2019 05:27
1039721234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;19;JEUDI;07/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4;;4,03;8,03;25;11;36;PC+PL+ME;1,22;0,3;07/05/2020 05:38
1083722234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;47;LUNDI;16/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,83;0,33;1,13;7,97;87;6;93;OM;4,48;0,66;16/11/2020 05:40
1005755234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;45;JEUDI;07/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,32;0,6;0,92;6,23;48;4;52;OM;6,22;1,17;07/11/2019 05:37
866012234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;3;12;JEUDI;22/03/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,53;0,73;1;7,53;108;3;111;OM;4,66;0,71;22/03/2018 05:40
983800234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;30;LUNDI;22/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,85;0,32;0,87;6,72;108;7;115;PC+PL+ME;0,6;0,1;22/07/2019 04:24
1078458234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;42;MARDI;13/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,5;0,33;1,38;8,88;128;22;150;PC+PL+ME;1,18;0,16;13/10/2020 05:03
896916234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;8;31;JEUDI;02/08/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,15;;1,08;6,23;29;5;34;PC+PL+ME;1,08;0,21;02/08/2018 04:37
1002810234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;43;LUNDI;21/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,4;0,45;1,2;7,6;0;91;91;PC+PL+ME;1,12;0,18;21/10/2019 05:25
956112234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;5;18;JEUDI;02/05/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,92;;0,83;6,75;79;23;102;OM;3,76;0,64;02/05/2019 05:22
1085418234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;48;MERCREDI;25/11/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,58;;0,98;6,57;79;26;105;PC+PL+ME;1,1;0,2;25/11/2020 05:41
1054318234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;30;MERCREDI;22/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,37;1,15;7,43;93;22;115;PC+PL+ME;0,26;0,04;22/07/2020 05:19
1061530234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;9;36;JEUDI;03/09/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,65;0,35;0,87;7,52;106;6;112;OM;4,76;0,72;03/09/2020 05:27
913189234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;10;41;JEUDI;11/10/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,38;;1,37;5,75;27;7;34;OM;5,14;1,17;11/10/2018 05:42
1074148234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;9;39;LUNDI;21/09/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,38;0,83;7,12;88;6;94;OM;3,68;0,59;21/09/2020 05:53
1076741234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;41;LUNDI;05/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,5;0,33;1,08;7,58;89;5;94;OM;3,9;0,6;05/10/2020 05:32
933126234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;1;3;JEUDI;17/01/2019;R10615;R10615  BOM BICOMP 26T 139CGR44;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,47;0,78;7,07;89;10;99;OM;4,68;0,74;17/01/2019 05:28
1025560234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;8;MERCREDI;19/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,63;0,33;1,02;5,65;77;31;108;OM;3,72;0,8;19/02/2020 05:40
1017927234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;2;MERCREDI;08/01/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,8;0,33;0,35;9,15;129;15;144;OM;0;0;08/01/2020 05:46
1080071234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;43;MERCREDI;21/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,53;0,33;0,72;9,25;119;11;130;PC+PL+ME;1,52;0,18;21/10/2020 05:40
